06/08/2010,10:59:11,32.805,32.8,32.81,100
06/08/2010,10:59:11,32.81,32.8,32.81,100
06/08/2010,10:59:11,32.81,32.8,32.81,100
06/08/2010,10:59:11,32.81,32.8,32.82,100
06/08/2010,10:59:13,32.8,32.8,32.81,300
06/08/2010,10:59:14,32.805,32.8,32.81,100
06/08/2010,10:59:14,32.8,32.8,32.81,100
06/08/2010,10:59:14,32.8,32.8,32.81,100
06/08/2010,10:59:14,32.8,32.8,32.81,200
06/08/2010,10:59:14,32.8,32.8,32.81,200
06/08/2010,10:59:14,32.8,32.8,32.81,200
06/08/2010,10:59:14,32.8,32.8,32.81,159
06/08/2010,10:59:14,32.8,32.8,32.81,100
06/08/2010,10:59:14,32.8,32.8,32.81,200
06/08/2010,10:59:14,32.795,32.79,32.8,100
06/08/2010,10:59:14,32.8,32.79,32.8,100
06/08/2010,10:59:14,32.8,32.79,32.8,100
06/08/2010,10:59:14,32.8,32.79,32.8,100
06/08/2010,10:59:14,32.8,32.79,32.8,100
